,property_type,building_name,address,access_1,access_2,access_3,age,building_floors,room_floor,rent,management_fee,deposit,gratuity,layout,area,url,posting_date
2016,賃貸マンション,地下鉄鶴舞線 荒畑駅 15階建 新築,愛知県名古屋市昭和区円上町,地下鉄鶴舞線/荒畑駅 歩18分,地下鉄桜通線/桜山駅 歩21分,地下鉄名城線/東別院駅 歩23分,新築,15階建,12階,13.7万円,10000円,13.7万円,13.7万円,2LDK,63.86m2,https://suumo.jp/chintai/jnc_000085255406/?bc=100345502102,2024-02-19
2017,賃貸マンション,地下鉄鶴舞線 荒畑駅 15階建 新築,愛知県名古屋市昭和区円上町,地下鉄鶴舞線/荒畑駅 歩18分,地下鉄桜通線/桜山駅 歩21分,地下鉄名城線/東別院駅 歩23分,新築,15階建,15階,13.72万円,10000円,13.72万円,13.72万円,2LDK,63.86m2,https://suumo.jp/chintai/jnc_000084108406/?bc=100341198102,2024-02-19
2018,賃貸マンション,地下鉄鶴舞線 荒畑駅 15階建 新築,愛知県名古屋市昭和区円上町,地下鉄鶴舞線/荒畑駅 歩18分,地下鉄桜通線/桜山駅 歩21分,地下鉄名城線/東別院駅 歩23分,新築,15階建,3階,13.75万円,10000円,13.75万円,13.75万円,2LDK,63.86m2,https://suumo.jp/chintai/jnc_000084103018/?bc=100355028175,2024-02-19
2019,賃貸マンション,地下鉄鶴舞線 荒畑駅 15階建 新築,愛知県名古屋市昭和区円上町,地下鉄鶴舞線/荒畑駅 歩18分,地下鉄桜通線/桜山駅 歩21分,地下鉄名城線/東別院駅 歩23分,新築,15階建,13階,13.75万円,10000円,13.75万円,13.75万円,2LDK,63.86m2,https://suumo.jp/chintai/jnc_000085255408/?bc=100345525310,2024-02-19
2020,賃貸マンション,地下鉄鶴舞線 荒畑駅 15階建 新築,愛知県名古屋市昭和区円上町,地下鉄鶴舞線/荒畑駅 歩18分,地下鉄桜通線/桜山駅 歩21分,地下鉄名城線/東別院駅 歩23分,新築,15階建,14階,13.75万円,10000円,13.75万円,13.75万円,2LDK,63.86m2,https://suumo.jp/chintai/jnc_000084108402/?bc=100355027718,2024-02-19
2021,賃貸マンション,地下鉄鶴舞線 荒畑駅 15階建 新築,愛知県名古屋市昭和区円上町,地下鉄鶴舞線/荒畑駅 歩18分,地下鉄桜通線/桜山駅 歩21分,地下鉄名城線/東別院駅 歩23分,新築,15階建,5階,13.8万円,10000円,13.8万円,13.8万円,2LDK,63.86m2,https://suumo.jp/chintai/jnc_000084103024/?bc=100361797989,2024-02-19
2022,賃貸マンション,地下鉄鶴舞線 荒畑駅 15階建 新築,愛知県名古屋市昭和区円上町,地下鉄鶴舞線/荒畑駅 歩18分,地下鉄桜通線/桜山駅 歩21分,地下鉄名城線/東別院駅 歩23分,新築,15階建,6階,13.8万円,10000円,13.8万円,13.8万円,2LDK,63.86m2,https://suumo.jp/chintai/jnc_000084103027/?bc=100364683432,2024-02-19
2023,賃貸マンション,地下鉄鶴舞線 荒畑駅 15階建 新築,愛知県名古屋市昭和区円上町,地下鉄鶴舞線/荒畑駅 歩18分,地下鉄桜通線/桜山駅 歩21分,地下鉄名城線/東別院駅 歩23分,新築,15階建,9階,13.9万円,10000円,13.9万円,13.9万円,2LDK,63.86m2,https://suumo.jp/chintai/jnc_000084103033/?bc=100361797973,2024-02-19
2024,賃貸マンション,地下鉄鶴舞線 荒畑駅 15階建 新築,愛知県名古屋市昭和区円上町,地下鉄鶴舞線/荒畑駅 歩18分,地下鉄桜通線/桜山駅 歩21分,地下鉄名城線/東別院駅 歩23分,新築,15階建,15階,14万円,10000円,14万円,14万円,2LDK,63.86m2,https://suumo.jp/chintai/jnc_000084108405/?bc=100342531822,2024-02-19
2025,賃貸マンション,地下鉄鶴舞線 荒畑駅 15階建 新築,愛知県名古屋市昭和区円上町,地下鉄鶴舞線/荒畑駅 歩18分,地下鉄桜通線/桜山駅 歩21分,地下鉄名城線/東別院駅 歩23分,新築,15階建,15階,14.25万円,10000円,14.25万円,14.25万円,2LDK,63.86m2,https://suumo.jp/chintai/jnc_000084108407/?bc=100342531793,2024-02-19
2026,賃貸マンション,地下鉄桜通線 瑞穂区役所駅 3階建 築40年,愛知県名古屋市瑞穂区船原町４,地下鉄桜通線/瑞穂区役所駅 歩14分,地下鉄桜通線/桜山駅 歩18分,地下鉄桜通線/瑞穂運動場西駅 歩21分,築40年,3階建,3階,3.6万円,3000円,3.6万円,-,1K,22m2,https://suumo.jp/chintai/jnc_000085614234/?bc=100341558978,2024-02-19
2027,賃貸一戸建て,長戸町貸家,愛知県名古屋市昭和区長戸町４,地下鉄鶴舞線/川名駅 歩11分,地下鉄桜通線/桜山駅 歩18分,,築37年,2階建,-,15万円,-,45万円,-,3SLDK,111.44m2,https://suumo.jp/chintai/jnc_000084840394/?bc=100327420421,2024-02-19
2028,賃貸マンション,サンアリーナ,愛知県名古屋市昭和区台町１,地下鉄鶴舞線/荒畑駅 歩5分,地下鉄桜通線/御器所駅 歩8分,地下鉄桜通線/桜山駅 歩16分,築31年,5階建,4階,3.5万円,6000円,-,-,ワンルーム,18.2m2,https://suumo.jp/chintai/jnc_000085446747/?bc=100346739174,2024-02-19
2029,賃貸マンション,サンアリーナ,愛知県名古屋市昭和区台町１,地下鉄鶴舞線/荒畑駅 歩5分,地下鉄桜通線/御器所駅 歩8分,地下鉄桜通線/桜山駅 歩16分,築31年,5階建,5階,3.6万円,6000円,-,-,ワンルーム,16.8m2,https://suumo.jp/chintai/jnc_000088072169/?bc=100363751369,2024-02-19
2030,賃貸マンション,サンアリーナ,愛知県名古屋市昭和区台町１,地下鉄鶴舞線/荒畑駅 歩5分,地下鉄桜通線/御器所駅 歩8分,地下鉄桜通線/桜山駅 歩16分,築31年,5階建,2階,3.7万円,6000円,-,-,ワンルーム,22m2,https://suumo.jp/chintai/jnc_000085446745/?bc=100356052894,2024-02-19
2031,賃貸マンション,サンアリーナ,愛知県名古屋市昭和区台町１,地下鉄鶴舞線/荒畑駅 歩5分,地下鉄桜通線/御器所駅 歩8分,地下鉄桜通線/桜山駅 歩16分,築31年,5階建,3階,3.7万円,6000円,-,-,ワンルーム,17m2,https://suumo.jp/chintai/jnc_000085446746/?bc=100322008966,2024-02-19
2032,賃貸マンション,プロクシィ広路本町,愛知県名古屋市昭和区広路本町３,地下鉄桜通線/御器所駅 歩10分,地下鉄鶴舞線/川名駅 歩10分,地下鉄桜通線/桜山駅 歩20分,築34年,4階建,2階,3.7万円,3000円,-,-,1K,21.6m2,https://suumo.jp/chintai/jnc_000080320149/?bc=100316301048,2024-02-19
2033,賃貸マンション,プロクシィ広路本町,愛知県名古屋市昭和区広路本町３,地下鉄桜通線/御器所駅 歩10分,地下鉄鶴舞線/川名駅 歩10分,地下鉄桜通線/桜山駅 歩20分,築34年,4階建,4階,4万円,3000円,-,-,1K,24.72m2,https://suumo.jp/chintai/jnc_000054224055/?bc=100277860687,2024-02-19
2034,賃貸アパート,カーサベルデ松栄,愛知県名古屋市昭和区南分町２,地下鉄鶴舞線/御器所駅 歩9分,地下鉄桜通線/桜山駅 歩14分,地下鉄鶴舞線/川名駅 歩14分,築29年,2階建,2階,3.4万円,3000円,-,-,1K,19m2,https://suumo.jp/chintai/jnc_000046818901/?bc=100322667638,2024-02-19
2035,賃貸アパート,カーサベルデ松栄,愛知県名古屋市昭和区南分町２,地下鉄鶴舞線/御器所駅 歩9分,地下鉄桜通線/桜山駅 歩14分,地下鉄鶴舞線/川名駅 歩14分,築29年,2階建,1階,3.9万円,3000円,-,-,1K,19.87m2,https://suumo.jp/chintai/jnc_000081484247/?bc=100322943804,2024-02-19
2036,賃貸マンション,地下鉄桜通線 御器所駅 3階建 築37年,愛知県名古屋市昭和区石仏町１,地下鉄桜通線/御器所駅 歩5分,地下鉄桜通線/桜山駅 歩12分,地下鉄鶴舞線/荒畑駅 歩15分,築37年,3階建,2階,3.6万円,3600円,-,-,1K,19m2,https://suumo.jp/chintai/jnc_000085711129/?bc=100298677144,2024-02-19
2037,賃貸マンション,地下鉄桜通線 御器所駅 3階建 築37年,愛知県名古屋市昭和区石仏町１,地下鉄桜通線/御器所駅 歩5分,地下鉄桜通線/桜山駅 歩12分,地下鉄鶴舞線/荒畑駅 歩15分,築37年,3階建,3階,3.8万円,3600円,-,-,1K,19m2,https://suumo.jp/chintai/jnc_000034150663/?bc=100298675358,2024-02-19
2038,賃貸マンション,地下鉄鶴舞線 川名駅 4階建 築37年,愛知県名古屋市昭和区檀溪通４,地下鉄鶴舞線/川名駅 歩10分,地下鉄鶴舞線/いりなか駅 歩14分,地下鉄桜通線/桜山駅 歩16分,築37年,4階建,4階,4.7万円,3000円,-,-,1DK,30.67m2,https://suumo.jp/chintai/jnc_000087857396/?bc=100362319936,2024-02-19
2039,賃貸アパート,レオパレスＳＵＮＳＨＩＮＥ,愛知県名古屋市昭和区南分町３,地下鉄鶴舞線/川名駅 歩12分,地下鉄鶴舞線/御器所駅 歩15分,地下鉄桜通線/桜山駅 歩17分,築23年,2階建,1階,3.8万円,5500円,-,3.8万円,1K,19.87m2,https://suumo.jp/chintai/jnc_000085798796/?bc=100315279585,2024-02-19
2040,賃貸アパート,レオパレスＳＵＮＳＨＩＮＥ,愛知県名古屋市昭和区南分町３,地下鉄鶴舞線/川名駅 歩12分,地下鉄鶴舞線/御器所駅 歩15分,地下鉄桜通線/桜山駅 歩17分,築23年,2階建,1階,3.8万円,5500円,-,-,1K,19.87m2,https://suumo.jp/chintai/jnc_000061121286/?bc=100303331149,2024-02-19
2041,賃貸アパート,コーポＹＡＭＡＧＵＣＨＩ,愛知県名古屋市昭和区松風町２,地下鉄桜通線/御器所駅 歩6分,地下鉄桜通線/桜山駅 歩8分,地下鉄鶴舞線/荒畑駅 歩7分,築31年,2階建,1階,3万円,-,-,-,ワンルーム,19.6m2,https://suumo.jp/chintai/jnc_000024687486/?bc=100336586074,2024-02-19
2042,賃貸アパート,スペースかわきん,愛知県名古屋市昭和区南分町５,地下鉄鶴舞線/川名駅 歩8分,地下鉄桜通線/御器所駅 歩14分,地下鉄桜通線/桜山駅 歩18分,築32年,2階建,1階,3.3万円,2000円,-,-,1K,22.75m2,https://suumo.jp/chintai/jnc_000086344223/?bc=100361220339,2024-02-19
2043,賃貸マンション,地下鉄鶴舞線 荒畑駅 3階建 築3年,愛知県名古屋市昭和区円上町,地下鉄鶴舞線/荒畑駅 歩15分,地下鉄桜通線/桜山駅 歩20分,ＪＲ中央本線/鶴舞駅 歩19分,築3年,3階建,3階,12.1万円,5000円,12.1万円,12.1万円,1LDK,54.26m2,https://suumo.jp/chintai/jnc_000085724102/?bc=100348340868,2024-02-19
2044,賃貸マンション,地下鉄鶴舞線 荒畑駅 3階建 築20年,愛知県名古屋市昭和区円上町,地下鉄鶴舞線/荒畑駅 歩14分,地下鉄鶴舞線/御器所駅 歩18分,地下鉄桜通線/桜山駅 歩16分,築20年,3階建,2階,4.2万円,3000円,8.4万円,-,1K,24.9m2,https://suumo.jp/chintai/jnc_000082853820/?bc=100330706977,2024-02-19
2045,賃貸マンション,地下鉄鶴舞線 荒畑駅 3階建 築20年,愛知県名古屋市昭和区円上町,地下鉄鶴舞線/荒畑駅 歩14分,地下鉄鶴舞線/御器所駅 歩18分,地下鉄桜通線/桜山駅 歩16分,築20年,3階建,3階,4.2万円,3000円,8.4万円,-,1K,24.9m2,https://suumo.jp/chintai/jnc_000082796728/?bc=100307102340,2024-02-19
2046,賃貸マンション,サンダンケ,愛知県名古屋市昭和区檀溪通４,地下鉄鶴舞線/川名駅 歩12分,地下鉄鶴舞線/いりなか駅 歩14分,地下鉄桜通線/桜山駅 歩18分,築38年,4階建,4階,3.9万円,3000円,-,-,1DK,29.5m2,https://suumo.jp/chintai/jnc_000087691084/?bc=100356176474,2024-02-19
2047,賃貸マンション,サンダンケ,愛知県名古屋市昭和区檀溪通４,地下鉄鶴舞線/川名駅 歩12分,地下鉄鶴舞線/いりなか駅 歩14分,地下鉄桜通線/桜山駅 歩18分,築38年,4階建,4階,4.7万円,3000円,-,-,1DK,30.67m2,https://suumo.jp/chintai/jnc_000087696487/?bc=100361314909,2024-02-19
2048,賃貸アパート,第1三駒ハイツ,愛知県名古屋市昭和区御器所４,地下鉄鶴舞線/荒畑駅 歩8分,地下鉄桜通線/御器所駅 歩16分,地下鉄桜通線/桜山駅 歩16分,築39年,3階建,1階,3.5万円,-,3.5万円,3.5万円,1DK,28.24m2,https://suumo.jp/chintai/jnc_000084492804/?bc=100364484037,2024-02-19
2049,賃貸アパート,地下鉄鶴舞線 御器所駅 2階建 築25年,愛知県名古屋市昭和区南分町４,地下鉄鶴舞線/御器所駅 歩13分,地下鉄鶴舞線/川名駅 歩10分,地下鉄桜通線/桜山駅 歩15分,築25年,2階建,2階,4.6万円,3000円,-,-,1K,27.88m2,https://suumo.jp/chintai/jnc_000057813267/?bc=100350660935,2024-02-19
2050,賃貸マンション,メゾンデュボナ,愛知県名古屋市昭和区天神町１,地下鉄鶴舞線/御器所駅 歩6分,地下鉄鶴舞線/荒畑駅 歩5分,地下鉄桜通線/桜山駅 歩15分,築36年,4階建,4階,3.5万円,3000円,-,-,ワンルーム,22.88m2,https://suumo.jp/chintai/jnc_000085862747/?bc=100349385437,2024-02-19
2051,賃貸マンション,メゾンデュボナ,愛知県名古屋市昭和区天神町１,地下鉄鶴舞線/御器所駅 歩6分,地下鉄鶴舞線/荒畑駅 歩5分,地下鉄桜通線/桜山駅 歩15分,築36年,4階建,2階,3.9万円,3000円,-,-,ワンルーム,24.6m2,https://suumo.jp/chintai/jnc_000040571663/?bc=100353789378,2024-02-19
2052,賃貸マンション,地下鉄桜通線 御器所駅 6階建 築35年,愛知県名古屋市昭和区広路通３,地下鉄桜通線/御器所駅 歩8分,地下鉄鶴舞線/川名駅 歩10分,地下鉄桜通線/桜山駅 歩23分,築35年,6階建,3階,3.7万円,4000円,-,-,1K,24m2,https://suumo.jp/chintai/jnc_000088418104/?bc=100347076252,2024-02-19
2053,賃貸マンション,ＳＡＫＵＲＡ檀渓,愛知県名古屋市昭和区檀溪通４,地下鉄鶴舞線/川名駅 歩10分,地下鉄桜通線/桜山駅 歩16分,地下鉄鶴舞線/いりなか駅 歩14分,築50年,4階建,4階,6.7万円,3000円,6.7万円,-,1LDK,46m2,https://suumo.jp/chintai/jnc_000088167174/?bc=100358740472,2024-02-19
2055,賃貸マンション,レスカール白金,愛知県名古屋市昭和区白金３,地下鉄鶴舞線/荒畑駅 歩18分,地下鉄名城線/金山駅 歩20分,地下鉄桜通線/桜山駅 歩22分,築34年,7階建,3階,5.8万円,7000円,-,-,2DK,44.3m2,https://suumo.jp/chintai/jnc_000085849738/?bc=100337673310,2024-02-19
2056,賃貸マンション,ジョイフル御器所,愛知県名古屋市昭和区広路本町２,地下鉄桜通線/御器所駅 歩5分,地下鉄鶴舞線/川名駅 歩10分,地下鉄桜通線/桜山駅 歩18分,築36年,4階建,2階,2.9万円,5000円,-,-,1K,17.81m2,https://suumo.jp/chintai/jnc_000085529039/?bc=100317995634,2024-02-19
2057,賃貸マンション,荒畑ハウス,愛知県名古屋市昭和区松風町１,地下鉄鶴舞線/荒畑駅 歩6分,地下鉄桜通線/御器所駅 歩9分,地下鉄桜通線/桜山駅 歩14分,築33年,3階建,3階,2.9万円,3000円,-,-,ワンルーム,17.4m2,https://suumo.jp/chintai/jnc_000087478572/?bc=100359997318,2024-02-19
2058,賃貸マンション,檀渓橋ガーランド,愛知県名古屋市昭和区五軒家町,地下鉄鶴舞線/川名駅 歩8分,地下鉄桜通線/桜山駅 歩18分,,築33年,3階建,1階,19.5万円,6000円,-,-,3LDK,108.77m2,https://suumo.jp/chintai/jnc_000051213514/?bc=100343650704,2024-02-19
2059,賃貸マンション,檀渓橋ガーランド,愛知県名古屋市昭和区五軒家町,地下鉄鶴舞線/川名駅 歩8分,地下鉄桜通線/桜山駅 歩18分,,築33年,3階建,1階,22万円,6000円,-,-,3LDK,115.62m2,https://suumo.jp/chintai/jnc_000051213513/?bc=100343650722,2024-02-19
2060,賃貸マンション,檀渓橋ガーランド,愛知県名古屋市昭和区五軒家町,地下鉄鶴舞線/川名駅 歩8分,地下鉄桜通線/桜山駅 歩18分,,築33年,3階建,2階,23万円,6000円,-,-,3LDK,112.92m2,https://suumo.jp/chintai/jnc_000031852076/?bc=100304328195,2024-02-19
2061,賃貸マンション,檀渓橋ガーランド,愛知県名古屋市昭和区五軒家町,地下鉄鶴舞線/川名駅 歩8分,地下鉄桜通線/桜山駅 歩18分,,築33年,3階建,2階,26万円,6000円,-,-,3LDK,110.71m2,https://suumo.jp/chintai/jnc_000015568853/?bc=100304328197,2024-02-19
2062,賃貸アパート,エルムかわきん,愛知県名古屋市昭和区南分町４,地下鉄鶴舞線/川名駅 歩10分,地下鉄鶴舞線/御器所駅 歩13分,地下鉄桜通線/桜山駅 歩20分,築32年,2階建,2階,3.8万円,2000円,-,-,1K,22.92m2,https://suumo.jp/chintai/jnc_000039123337/?bc=100347332144,2024-02-19
2063,賃貸マンション,地下鉄桜通線 御器所駅 4階建 築34年,愛知県名古屋市昭和区南分町２,地下鉄桜通線/御器所駅 歩9分,地下鉄鶴舞線/御器所駅 歩9分,地下鉄桜通線/桜山駅 歩15分,築34年,4階建,1階,3.5万円,2000円,-,-,1K,21.73m2,https://suumo.jp/chintai/jnc_000081240987/?bc=100339836136,2024-02-19
2064,賃貸アパート,タウニィかわきん,愛知県名古屋市昭和区南分町５,地下鉄鶴舞線/川名駅 歩7分,地下鉄桜通線/桜山駅 歩20分,地下鉄鶴舞線/いりなか駅 歩18分,築39年,2階建,2階,3.1万円,2000円,-,-,1K,23m2,https://suumo.jp/chintai/jnc_000085775586/?bc=100340501636,2024-02-19
2065,賃貸マンション,大和マンション,愛知県名古屋市昭和区若柳町２,地下鉄鶴舞線/御器所駅 歩8分,地下鉄桜通線/桜山駅 歩8分,地下鉄鶴舞線/荒畑駅 歩8分,築52年,3階建,3階,5.5万円,3000円,5.5万円,5.5万円,1DK,30.24m2,https://suumo.jp/chintai/jnc_000052451843/?bc=100283345735,2024-02-19
2066,賃貸マンション,小川ビル,愛知県名古屋市昭和区長戸町５,地下鉄鶴舞線/川名駅 歩9分,地下鉄鶴舞線/御器所駅 歩17分,地下鉄桜通線/桜山駅 歩15分,築40年,4階建,3階,3万円,3000円,-,-,1DK,21.6m2,https://suumo.jp/chintai/jnc_000049910154/?bc=100353338071,2024-02-19
2067,賃貸マンション,小川ビル,愛知県名古屋市昭和区長戸町５,地下鉄鶴舞線/川名駅 歩9分,地下鉄鶴舞線/御器所駅 歩17分,地下鉄桜通線/桜山駅 歩15分,築40年,4階建,4階,3万円,3000円,-,-,1DK,21.6m2,https://suumo.jp/chintai/jnc_000039123329/?bc=100340501632,2024-02-19
2068,賃貸マンション,小川ビル,愛知県名古屋市昭和区長戸町５,地下鉄鶴舞線/川名駅 歩9分,地下鉄鶴舞線/御器所駅 歩17分,地下鉄桜通線/桜山駅 歩15分,築40年,4階建,4階,3万円,3000円,-,-,1DK,21.6m2,https://suumo.jp/chintai/jnc_000069766847/?bc=100353338053,2024-02-19
2069,賃貸アパート,ノースシャトー,愛知県名古屋市北区喜惣治１,東海交通事業城北線/比良駅 歩13分,,地下鉄桜通線/桜山駅 歩23分,築24年,2階建,2階,2.9万円,5500円,-,-,1K,20.28m2,https://suumo.jp/chintai/jnc_000075371819/?bc=100362194750,2024-02-19
2070,賃貸マンション,アサヒマンション,愛知県名古屋市昭和区若柳町２,地下鉄鶴舞線/荒畑駅 歩9分,地下鉄鶴舞線/御器所駅 歩8分,地下鉄桜通線/桜山駅 歩11分,築53年,4階建,4階,3万円,3000円,-,-,2DK,35m2,https://suumo.jp/chintai/jnc_000067583241/?bc=100363095760,2024-02-19
2071,賃貸マンション,滝子ロイヤルハイツ,愛知県名古屋市昭和区滝子町,地下鉄鶴舞線/荒畑駅 歩8分,地下鉄桜通線/桜山駅 歩13分,地下鉄鶴舞線/御器所駅 歩15分,築38年,3階建,3階,2.9万円,4000円,-,-,1K,20m2,https://suumo.jp/chintai/jnc_000088046479/?bc=100363577307,2024-02-19
2072,賃貸マンション,滝子ロイヤルハイツ,愛知県名古屋市昭和区滝子町,地下鉄鶴舞線/荒畑駅 歩8分,地下鉄桜通線/桜山駅 歩13分,地下鉄鶴舞線/御器所駅 歩15分,築38年,3階建,2階,2.9万円,4000円,-,-,1K,20m2,https://suumo.jp/chintai/jnc_000087941253/?bc=100297316006,2024-02-19
