id,property_type,building_name,address,access_1,access_2,access_3,age,building_floors,room_floor,rent,management_fee,deposit,gratuity,layout,area,url,posting_date,actual_cost
1041,賃貸マンション,地下鉄桜通線 桜山駅 3階建 築40年,愛知県名古屋市瑞穂区亀城町５,地下鉄桜通線/桜山駅 歩10分,地下鉄桜通線/瑞穂区役所駅 歩13分,地下鉄鶴舞線/荒畑駅 歩20分,築40年,3階建,1階,29000.0,2000.0,70000.0,0.0,1K,19.6,https://suumo.jp/chintai/jnc_000088418115/?bc=100338977163,2024-02-25,32458.33333333333
1042,賃貸マンション,セゾンピア中川,愛知県名古屋市瑞穂区佐渡町１,地下鉄桜通線/瑞穂区役所駅 歩1分,地下鉄桜通線/瑞穂運動場西駅 歩9分,地下鉄桜通線/桜山駅 歩9分,築32年,5階建,5階,90000.0,0.0,90000.0,90000.0,3LDK,72.0,https://suumo.jp/chintai/jnc_000037158282/?bc=100367105985,2024-02-25,93750.0
1043,賃貸マンション,ウィルハウス桜山,愛知県名古屋市昭和区丸屋町４,地下鉄桜通線/桜山駅 歩5分,地下鉄鶴舞線/御器所駅 歩15分,,築53年,5階建,3階,64000.0,6000.0,0.0,0.0,1LDK,45.77,https://suumo.jp/chintai/jnc_000026066245/?bc=100363210057,2024-02-25,70000.0
1044,賃貸アパート,桜,愛知県名古屋市瑞穂区東栄町８,地下鉄桜通線/瑞穂区役所駅 歩3分,地下鉄桜通線/桜山駅 歩9分,地下鉄桜通線/瑞穂運動場西駅 歩11分,築18年,2階建,2階,77000.0,3000.0,115500.0,0.0,1LDK,44.72,https://suumo.jp/chintai/jnc_000043687045/?bc=100366996099,2024-02-25,82406.25
1045,賃貸アパート,フォーラム石川,愛知県名古屋市瑞穂区西ノ割町２,地下鉄桜通線/瑞穂区役所駅 歩5分,地下鉄桜通線/瑞穂運動場西駅 歩10分,地下鉄桜通線/桜山駅 歩18分,築37年,4階建,2階,33000.0,3000.0,0.0,0.0,ワンルーム,24.0,https://suumo.jp/chintai/jnc_000079629454/?bc=100326826804,2024-02-25,36000.0
1046,賃貸アパート,フォーラム石川,愛知県名古屋市瑞穂区西ノ割町２,地下鉄桜通線/瑞穂区役所駅 歩5分,地下鉄桜通線/瑞穂運動場西駅 歩10分,地下鉄桜通線/桜山駅 歩18分,築37年,4階建,3階,35000.0,3000.0,0.0,0.0,ワンルーム,24.13,https://suumo.jp/chintai/jnc_000025200582/?bc=100343872536,2024-02-25,38000.0
1047,賃貸アパート,フォーラム石川,愛知県名古屋市瑞穂区西ノ割町２,地下鉄桜通線/瑞穂区役所駅 歩5分,地下鉄桜通線/瑞穂運動場西駅 歩10分,地下鉄桜通線/桜山駅 歩18分,築37年,4階建,4階,66000.0,3000.0,0.0,0.0,2LDK,59.4,https://suumo.jp/chintai/jnc_000081990111/?bc=100302001600,2024-02-25,69000.0
1048,賃貸アパート,アイビー北原,愛知県名古屋市瑞穂区北原町１,地下鉄桜通線/瑞穂区役所駅 歩7分,地下鉄桜通線/桜山駅 歩12分,地下鉄桜通線/瑞穂運動場西駅 歩14分,築8年,2階建,1階,53500.0,4000.0,0.0,53500.0,1K,21.52,https://suumo.jp/chintai/jnc_000088439621/?bc=100366111274,2024-02-25,58614.583333333336
1049,賃貸アパート,アイビー北原,愛知県名古屋市瑞穂区北原町１,地下鉄桜通線/瑞穂区役所駅 歩7分,地下鉄桜通線/桜山駅 歩12分,地下鉄桜通線/瑞穂運動場西駅 歩14分,築8年,2階建,1階,54500.0,4000.0,0.0,0.0,1K,21.59,https://suumo.jp/chintai/jnc_000087115938/?bc=100357951261,2024-02-25,58500.0
1050,賃貸アパート,アイビー北原,愛知県名古屋市瑞穂区北原町１,地下鉄桜通線/瑞穂区役所駅 歩7分,地下鉄桜通線/桜山駅 歩12分,地下鉄桜通線/瑞穂運動場西駅 歩14分,築8年,2階建,1階,55500.0,3500.0,0.0,55500.0,1K,21.52,https://suumo.jp/chintai/jnc_000088481530/?bc=100366322671,2024-02-25,60156.25
1051,賃貸マンション,グレートコースト桜山,愛知県名古屋市昭和区池端町２,地下鉄桜通線/桜山駅 歩9分,地下鉄鶴舞線/御器所駅 歩10分,地下鉄鶴舞線/荒畑駅 歩12分,築29年,4階建,2階,33000.0,2000.0,33000.0,0.0,1K,17.82,https://suumo.jp/chintai/jnc_000080121646/?bc=100326510391,2024-02-25,35687.5
1052,賃貸マンション,グレートコースト桜山,愛知県名古屋市昭和区池端町２,地下鉄桜通線/桜山駅 歩9分,地下鉄鶴舞線/御器所駅 歩10分,地下鉄鶴舞線/荒畑駅 歩12分,築29年,4階建,3階,35000.0,2000.0,35000.0,0.0,ワンルーム,17.82,https://suumo.jp/chintai/jnc_000085322153/?bc=100347729555,2024-02-25,37729.16666666666
1053,賃貸マンション,第二近藤ビル,愛知県名古屋市瑞穂区瑞穂通２,地下鉄桜通線/瑞穂区役所駅 歩4分,地下鉄桜通線/桜山駅 歩8分,地下鉄桜通線/瑞穂運動場西駅 歩14分,築38年,10階建,4階,65000.0,6000.0,65000.0,65000.0,2LDK,55.9,https://suumo.jp/chintai/jnc_000084373437/?bc=100340262432,2024-02-25,73708.33333333333
1054,賃貸マンション,ＵＲアーバンラフレ滝子,愛知県名古屋市昭和区滝子通４,地下鉄桜通線/桜山駅 歩12分,地下鉄名城線/金山駅 バス10分 (バス停)滝子 歩4分,地下鉄名城線/栄駅 バス22分 (バス停)滝子 歩4分,築33年,6階建,6階,87300.0,2900.0,174600.0,0.0,2DK,50.66,https://suumo.jp/chintai/jnc_000081629200/?bc=100323802318,2024-02-25,93837.5
1055,賃貸マンション,サリジェール瑞穂,愛知県名古屋市瑞穂区佐渡町３,地下鉄桜通線/瑞穂区役所駅 歩1分,地下鉄桜通線/瑞穂運動場西駅 歩9分,地下鉄桜通線/桜山駅 歩14分,築10年,5階建,1階,85000.0,8000.0,255000.0,85000.0,1LDK,40.32,https://suumo.jp/chintai/jnc_000088582681/?bc=100366992886,2024-02-25,100083.33333333331
1056,賃貸マンション,サリジェール瑞穂,愛知県名古屋市瑞穂区佐渡町３,地下鉄桜通線/瑞穂区役所駅 歩1分,地下鉄桜通線/瑞穂運動場西駅 歩9分,地下鉄桜通線/桜山駅 歩14分,築10年,5階建,1階,85000.0,8500.0,0.0,85000.0,1LDK,40.32,https://suumo.jp/chintai/jnc_000088149723/?bc=100367628494,2024-02-25,95270.83333333331
1057,賃貸アパート,地下鉄桜通線 桜山駅 2階建 築31年,愛知県名古屋市昭和区塩付通７,地下鉄桜通線/桜山駅 歩4分,地下鉄鶴舞線/御器所駅 歩15分,地下鉄桜通線/瑞穂区役所駅 歩16分,築31年,2階建,2階,38000.0,4000.0,0.0,0.0,1K,21.28,https://suumo.jp/chintai/jnc_000083796578/?bc=100349909537,2024-02-25,42000.0
1058,賃貸マンション,プチメゾン桜山,愛知県名古屋市昭和区広見町５,地下鉄桜通線/桜山駅 歩3分,地下鉄鶴舞線/荒畑駅 歩17分,地下鉄桜通線/御器所駅 歩15分,築30年,4階建,3階,40000.0,3000.0,0.0,0.0,1K,20.0,https://suumo.jp/chintai/jnc_000064993570/?bc=100349531536,2024-02-25,43000.0
1059,賃貸アパート,メゾン石川橋Ａ棟,愛知県名古屋市瑞穂区田辺通１,地下鉄桜通線/桜山駅 歩15分,地下鉄鶴舞線/川名駅 歩18分,地下鉄桜通線/瑞穂区役所駅 歩19分,築31年,2階建,2階,34000.0,0.0,0.0,0.0,1K,20.81,https://suumo.jp/chintai/jnc_000065891314/?bc=100357389082,2024-02-25,34000.0
1060,賃貸マンション,パックス御器所,愛知県名古屋市昭和区台町２,地下鉄桜通線/御器所駅 歩2分,地下鉄鶴舞線/荒畑駅 歩7分,地下鉄桜通線/桜山駅 歩10分,築25年,6階建,3階,59000.0,6000.0,0.0,0.0,1K,26.04,https://suumo.jp/chintai/jnc_000054369701/?bc=100360030035,2024-02-25,65000.0
1061,賃貸マンション,パックス御器所,愛知県名古屋市昭和区台町２,地下鉄桜通線/御器所駅 歩2分,地下鉄鶴舞線/荒畑駅 歩7分,地下鉄桜通線/桜山駅 歩10分,築25年,6階建,2階,60000.0,6000.0,0.0,0.0,1K,26.13,https://suumo.jp/chintai/jnc_000085183829/?bc=100350129933,2024-02-25,66000.0
1062,賃貸マンション,パックス御器所,愛知県名古屋市昭和区台町２,地下鉄桜通線/御器所駅 歩2分,地下鉄鶴舞線/荒畑駅 歩7分,地下鉄桜通線/桜山駅 歩10分,築25年,6階建,4階,62000.0,6000.0,0.0,0.0,1K,26.04,https://suumo.jp/chintai/jnc_000083360982/?bc=100334498181,2024-02-25,68000.0
1063,賃貸マンション,メゾンプロスパ,愛知県名古屋市昭和区塩付通６,地下鉄桜通線/桜山駅 歩7分,地下鉄鶴舞線/御器所駅 歩12分,地下鉄鶴舞線/荒畑駅 歩21分,築32年,3階建,1階,36000.0,4000.0,0.0,0.0,1K,20.3,https://suumo.jp/chintai/jnc_000053608795/?bc=100349721571,2024-02-25,40000.0
1064,賃貸マンション,地下鉄桜通線 瑞穂区役所駅 5階建 築10年,愛知県名古屋市瑞穂区佐渡町３,地下鉄桜通線/瑞穂区役所駅 歩1分,地下鉄桜通線/瑞穂運動場西駅 歩9分,地下鉄桜通線/桜山駅 歩12分,築10年,5階建,1階,85000.0,8500.0,0.0,85000.0,1LDK,40.32,https://suumo.jp/chintai/jnc_000088167183/?bc=100365796377,2024-02-25,95270.83333333331
1065,賃貸マンション,地下鉄桜通線 瑞穂区役所駅 5階建 築10年,愛知県名古屋市瑞穂区佐渡町３,地下鉄桜通線/瑞穂区役所駅 歩1分,地下鉄桜通線/瑞穂運動場西駅 歩9分,地下鉄桜通線/桜山駅 歩12分,築10年,5階建,5階,90000.0,8500.0,270000.0,90000.0,1LDK,40.32,https://suumo.jp/chintai/jnc_000087904367/?bc=100363725461,2024-02-25,106000.0
1066,賃貸マンション,地下鉄桜通線 瑞穂区役所駅 10階建 築2年,愛知県名古屋市瑞穂区瑞穂通４,地下鉄桜通線/瑞穂区役所駅 歩4分,地下鉄桜通線/瑞穂運動場西駅 歩6分,地下鉄桜通線/桜山駅 歩13分,築2年,10階建,3階,63000.0,7000.0,0.0,0.0,1K,25.85,https://suumo.jp/chintai/jnc_000073393872/?bc=100364958746,2024-02-25,70000.0
1067,賃貸マンション,地下鉄桜通線 瑞穂区役所駅 10階建 築2年,愛知県名古屋市瑞穂区瑞穂通４,地下鉄桜通線/瑞穂区役所駅 歩4分,地下鉄桜通線/瑞穂運動場西駅 歩6分,地下鉄桜通線/桜山駅 歩13分,築2年,10階建,6階,65000.0,7000.0,0.0,0.0,1K,25.85,https://suumo.jp/chintai/jnc_000085468659/?bc=100358071566,2024-02-25,72000.0
1068,賃貸マンション,地下鉄桜通線 瑞穂区役所駅 10階建 築2年,愛知県名古屋市瑞穂区瑞穂通４,地下鉄桜通線/瑞穂区役所駅 歩4分,地下鉄桜通線/瑞穂運動場西駅 歩6分,地下鉄桜通線/桜山駅 歩13分,築2年,10階建,7階,67500.0,7000.0,0.0,0.0,1K,25.85,https://suumo.jp/chintai/jnc_000085042911/?bc=100344069775,2024-02-25,74500.0
1069,賃貸マンション,地下鉄桜通線 瑞穂区役所駅 11階建 築17年,愛知県名古屋市瑞穂区瑞穂通２,地下鉄桜通線/瑞穂区役所駅 歩4分,地下鉄桜通線/桜山駅 歩5分,地下鉄桜通線/瑞穂運動場西駅 歩13分,築17年,11階建,4階,59000.0,6000.0,0.0,59000.0,1K,23.64,https://suumo.jp/chintai/jnc_000043869034/?bc=100366085821,2024-02-25,66229.16666666667
1070,賃貸マンション,地下鉄桜通線 瑞穂区役所駅 11階建 築17年,愛知県名古屋市瑞穂区瑞穂通２,地下鉄桜通線/瑞穂区役所駅 歩4分,地下鉄桜通線/桜山駅 歩5分,地下鉄桜通線/瑞穂運動場西駅 歩13分,築17年,11階建,8階,60000.0,6000.0,0.0,0.0,1K,23.64,https://suumo.jp/chintai/jnc_000088097662/?bc=100364871159,2024-02-25,66000.0
1071,賃貸アパート,メゾン石川橋Ｂ棟,愛知県名古屋市瑞穂区田辺通１,地下鉄桜通線/桜山駅 歩15分,地下鉄鶴舞線/川名駅 歩18分,地下鉄桜通線/瑞穂区役所駅 歩19分,築31年,2階建,1階,32000.0,3000.0,64000.0,0.0,1K,22.37,https://suumo.jp/chintai/jnc_000036835482/?bc=100362960677,2024-02-25,36333.333333333336
1072,賃貸マンション,ヒヴィ・カーサ瑞穂,愛知県名古屋市瑞穂区高田町５,地下鉄桜通線/瑞穂区役所駅 歩4分,地下鉄桜通線/桜山駅 歩9分,地下鉄桜通線/瑞穂運動場西駅 歩14分,築5年,5階建,3階,114000.0,8000.0,114000.0,114000.0,1LDK,50.44,https://suumo.jp/chintai/jnc_000086876292/?bc=100357659621,2024-02-25,126750.0
1073,賃貸マンション,ヒヴィ・カーサ瑞穂,愛知県名古屋市瑞穂区高田町５,地下鉄桜通線/瑞穂区役所駅 歩4分,地下鉄桜通線/桜山駅 歩9分,地下鉄桜通線/瑞穂運動場西駅 歩14分,築5年,5階建,1階,127000.0,8000.0,127000.0,127000.0,2LDK,60.99,https://suumo.jp/chintai/jnc_000087206414/?bc=100358928090,2024-02-25,140291.66666666666
1074,賃貸アパート,ハーモニーテラス北原町,愛知県名古屋市瑞穂区北原町２,地下鉄桜通線/瑞穂区役所駅 歩3分,地下鉄桜通線/瑞穂運動場西駅 歩12分,地下鉄桜通線/桜山駅 歩15分,築6年,2階建,1階,55000.0,4000.0,0.0,0.0,1K,20.11,https://suumo.jp/chintai/jnc_000073955460/?bc=100352847295,2024-02-25,59000.0
1075,賃貸マンション,地下鉄桜通線 桜山駅 4階建 築30年,愛知県名古屋市昭和区陶生町１,地下鉄桜通線/桜山駅 歩2分,地下鉄鶴舞線/御器所駅 歩15分,地下鉄桜通線/瑞穂区役所駅 歩16分,築30年,4階建,2階,39000.0,0.0,39000.0,39000.0,1K,24.85,https://suumo.jp/chintai/jnc_000087706228/?bc=100361306533,2024-02-25,40625.0
1076,賃貸マンション,地下鉄桜通線 桜山駅 4階建 築30年,愛知県名古屋市昭和区陶生町１,地下鉄桜通線/桜山駅 歩2分,地下鉄鶴舞線/御器所駅 歩15分,地下鉄桜通線/瑞穂区役所駅 歩16分,築30年,4階建,3階,39000.0,0.0,39000.0,39000.0,1K,24.85,https://suumo.jp/chintai/jnc_000064143669/?bc=100291695551,2024-02-25,40625.0
1077,賃貸マンション,地下鉄桜通線 桜山駅 4階建 築30年,愛知県名古屋市昭和区陶生町１,地下鉄桜通線/桜山駅 歩2分,地下鉄鶴舞線/御器所駅 歩15分,地下鉄桜通線/瑞穂区役所駅 歩16分,築30年,4階建,4階,39000.0,0.0,39000.0,39000.0,1K,24.85,https://suumo.jp/chintai/jnc_000084440073/?bc=100340281544,2024-02-25,40625.0
1078,賃貸マンション,地下鉄桜通線 桜山駅 4階建 築30年,愛知県名古屋市昭和区陶生町１,地下鉄桜通線/桜山駅 歩2分,地下鉄鶴舞線/御器所駅 歩15分,地下鉄桜通線/瑞穂区役所駅 歩16分,築30年,4階建,3階,39000.0,0.0,39000.0,39000.0,1K,22.0,https://suumo.jp/chintai/jnc_000069808562/?bc=100366073634,2024-02-25,40625.0
1079,賃貸アパート,ドミール滝子,愛知県名古屋市昭和区丸屋町１,地下鉄桜通線/桜山駅 歩10分,地下鉄鶴舞線/荒畑駅 歩12分,地下鉄桜通線/御器所駅 歩20分,築29年,2階建,2階,45000.0,3000.0,0.0,0.0,1K,24.18,https://suumo.jp/chintai/jnc_000055655727/?bc=100366203023,2024-02-25,48000.0
1080,賃貸マンション,エミナンス汐路,愛知県名古屋市瑞穂区汐路町２,地下鉄桜通線/瑞穂区役所駅 歩7分,地下鉄桜通線/桜山駅 歩10分,地下鉄桜通線/瑞穂運動場西駅 歩18分,築4年,3階建,2階,141000.0,4000.0,0.0,141000.0,2SDK,70.92,https://suumo.jp/chintai/jnc_000064314759/?bc=100361792398,2024-02-25,147937.5
1081,賃貸マンション,ヴェール瑞穂,愛知県名古屋市瑞穂区大殿町２,地下鉄桜通線/瑞穂区役所駅 歩7分,地下鉄桜通線/瑞穂運動場西駅 歩15分,地下鉄桜通線/桜山駅 歩15分,築28年,6階建,3階,120000.0,10000.0,120000.0,120000.0,3LDK,73.4,https://suumo.jp/chintai/jnc_000085325539/?bc=100308797367,2024-02-25,135000.0
1082,賃貸マンション,ヴェール瑞穂,愛知県名古屋市瑞穂区大殿町２,地下鉄桜通線/瑞穂区役所駅 歩7分,地下鉄桜通線/瑞穂運動場西駅 歩15分,地下鉄桜通線/桜山駅 歩15分,築28年,6階建,3階,125000.0,10000.0,125000.0,125000.0,3LDK,73.4,https://suumo.jp/chintai/jnc_000042108873/?bc=100314641098,2024-02-25,140208.33333333334
1083,賃貸マンション,地下鉄桜通線 桜山駅 4階建 築29年,愛知県名古屋市昭和区池端町２,地下鉄桜通線/桜山駅 歩7分,地下鉄鶴舞線/御器所駅 歩9分,地下鉄鶴舞線/荒畑駅 歩12分,築29年,4階建,2階,33000.0,2000.0,33000.0,0.0,1K,17.82,https://suumo.jp/chintai/jnc_000085242742/?bc=100346725279,2024-02-25,35687.5
1084,賃貸マンション,地下鉄桜通線 桜山駅 4階建 築29年,愛知県名古屋市昭和区池端町２,地下鉄桜通線/桜山駅 歩7分,地下鉄鶴舞線/御器所駅 歩9分,地下鉄鶴舞線/荒畑駅 歩12分,築29年,4階建,3階,35000.0,2000.0,35000.0,0.0,ワンルーム,17.82,https://suumo.jp/chintai/jnc_000085318846/?bc=100351768482,2024-02-25,37729.16666666666
1085,賃貸マンション,ラフェール高辻,愛知県名古屋市昭和区円上町,地下鉄桜通線/桜山駅 歩18分,地下鉄鶴舞線/荒畑駅 歩20分,地下鉄名城線/金山駅 歩23分,築27年,10階建,9階,63000.0,7000.0,0.0,0.0,1LDK,40.58,https://suumo.jp/chintai/jnc_000088734379/?bc=100319438873,2024-02-25,70000.0
1086,賃貸マンション,エビラヤビル,愛知県名古屋市瑞穂区田辺通１,地下鉄桜通線/瑞穂区役所駅 歩16分,地下鉄名城線/総合リハビリセンター駅 歩19分,地下鉄桜通線/桜山駅 歩18分,築52年,4階建,3階,50000.0,2000.0,100000.0,0.0,2DK,45.0,https://suumo.jp/chintai/jnc_000059097700/?bc=100220164615,2024-02-25,54083.333333333336
1087,賃貸マンション,エビラヤビル,愛知県名古屋市瑞穂区田辺通１,地下鉄桜通線/瑞穂区役所駅 歩16分,地下鉄名城線/総合リハビリセンター駅 歩19分,地下鉄桜通線/桜山駅 歩18分,築52年,4階建,2階,58000.0,2000.0,116000.0,0.0,3DK,48.72,https://suumo.jp/chintai/jnc_000059097699/?bc=100215949102,2024-02-25,62416.66666666666
1088,賃貸マンション,エビラヤビル,愛知県名古屋市瑞穂区田辺通１,地下鉄桜通線/瑞穂区役所駅 歩16分,地下鉄名城線/総合リハビリセンター駅 歩19分,地下鉄桜通線/桜山駅 歩18分,築52年,4階建,2階,58000.0,2000.0,116000.0,0.0,3DK,48.72,https://suumo.jp/chintai/jnc_000016385361/?bc=100220318260,2024-02-25,62416.66666666666
1089,賃貸マンション,エビラヤビル,愛知県名古屋市瑞穂区田辺通１,地下鉄桜通線/瑞穂区役所駅 歩16分,地下鉄名城線/総合リハビリセンター駅 歩19分,地下鉄桜通線/桜山駅 歩18分,築52年,4階建,2階,59000.0,2000.0,118000.0,0.0,3DK,48.72,https://suumo.jp/chintai/jnc_000059097698/?bc=100215946328,2024-02-25,63458.333333333336
1090,賃貸マンション,エビラヤビル,愛知県名古屋市瑞穂区田辺通１,地下鉄桜通線/瑞穂区役所駅 歩16分,地下鉄名城線/総合リハビリセンター駅 歩19分,地下鉄桜通線/桜山駅 歩18分,築52年,4階建,4階,64000.0,5000.0,0.0,0.0,1LDK,47.39,https://suumo.jp/chintai/jnc_000014021681/?bc=100323605037,2024-02-25,69000.0
1091,賃貸アパート,地下鉄桜通線 瑞穂区役所駅 3階建 築7年,愛知県名古屋市瑞穂区北原町１,地下鉄桜通線/瑞穂区役所駅 歩8分,地下鉄桜通線/桜山駅 歩17分,地下鉄桜通線/瑞穂運動場西駅 歩17分,築7年,3階建,1階,54000.0,4000.0,0.0,0.0,1K,23.82,https://suumo.jp/chintai/jnc_000086764766/?bc=100356123176,2024-02-25,58000.0
1092,賃貸アパート,地下鉄鶴舞線 荒畑駅 2階建 築9年,愛知県名古屋市昭和区出口町２,地下鉄鶴舞線/荒畑駅 歩7分,地下鉄桜通線/桜山駅 歩13分,地下鉄桜通線/御器所駅 歩14分,築9年,2階建,2階,56000.0,4000.0,0.0,0.0,1K,21.16,https://suumo.jp/chintai/jnc_000087732553/?bc=100361530986,2024-02-25,60000.0
1093,賃貸マンション,スクエアK,愛知県名古屋市瑞穂区雁道町２,ＪＲ東海道本線/熱田駅 歩19分,地下鉄桜通線/瑞穂区役所駅 歩19分,地下鉄桜通線/桜山駅 歩20分,築29年,3階建,3階,38000.0,5000.0,0.0,0.0,ワンルーム,20.2,https://suumo.jp/chintai/jnc_000087548043/?bc=100340904309,2024-02-25,43000.0
